,title,vote,country,time,open_date,grade,poster_path,genre_1,genre_2,genre_3,genre_4,actor_1,actor_2,actor_3,content
219,어쌔신 프리스트 벡맨,관람객 평점 없음,미국,97분,2021.05.05,15세 관람가,https://movie-phinf.pstatic.net/20201102_73/1604300078501TBlob_JPEG/movie_image.jpg?type=m203_290_2,액션,,,,데이빗 A.R. 화이트, 제프 파헤이, 버트 영,존경 받는 신부 벡맨은 암살자였던 과거를 숨기고 <br/>사이비 교단에서 탈출한 타비타를 입양하여 건실하게 살고 있다. <br/>어느 날 사이비 교단의 습격으로 타비타는 납치되고 벡맨은 부상을 당한다. <br/>분노한 벡맨은 다시 암살조직에 복귀해 총을 잡게 되고 <br/>교단이 고용한 킬러들과 목숨을 건 대결을 벌인다.
220,마마스 레시피,관람객 평점 없음,미국,104분,2020.12,전체 관람가,https://movie-phinf.pstatic.net/20201102_262/16043025598697pKba_JPEG/movie_image.jpg?type=m203_290_2,코미디, 드라마,,,린다 브래드쇼, 낸시 L. 그레이, 신다 도노반,"한마을에 사는 다섯 친구들 밀리, 수잰, 브렌다, 이본, 애미는 사기꾼의 계략에 빠져 평생 기다려 온 연금을 모두 잃게 된다.<br/>설상가상 맏언니인 수잰이 암에 걸렸다는 사실을 알게 된 다섯 친구들.<br/>수잰의 치료비를 마련하기 위해 이들은 슬픔은 훌훌 털어버리고, 베이커리 사업을 시작하게 되는데..."
221,비겁한 폭력,관람객 평점 없음,한국,84분,2020.11.11,청소년 관람불가,https://movie-phinf.pstatic.net/20201102_248/1604303544308P9jEF_JPEG/movie_image.jpg?type=m203_290_2,범죄, 스릴러,,,나진희,,,"철현은 빚을 갚기 위해 해임을 납치해 비트코인을 빼앗으려 하고 자신에게 소홀해진 애인 연미도 창고에 감금한다.<br/>해임에게는 목적을 이루기 위한 이성적 폭력을, 연미에게는 사랑을 갈구하는 감정적 폭력을 행사하는 철현.<br/>그의 여성 혐오는 극으로 치달아 자신의 폭력을 합리화시키며 두 여자의 충격적인 과거를 밝혀내 삶을 송두리째 흔들어버리려 한다."
226,불어라 검풍아 - 감독판,관람객 평점 없음,한국,99분,2021.04.08,15세 관람가,https://movie-phinf.pstatic.net/20210818_261/1629275473133PUKmI_JPEG/movie_image.jpg?type=m203_290_2,액션,,,,안지혜, 이민지,,"대한민국 최고의 여성 액션 스타를 꿈꾸는 ‘연희’', <br/>우연히 검술 실력으로 목숨이 좌지우지되는', <br/>기묘한 평행세계로 빠져버린다.', <br/>', <br/>자신을 귀인으로 여기는 세계에서', <br/>‘연희’는 악당을 물리치며 정의 구현을 위해 힘쓴다.', <br/>그러던 어느 날, 진짜 ‘귀검’이 등장하며 사건은 꼬이기 시작하는데..!', <br/>', <br/>쥐어진 한 자루의 검! 진짜 나를 깨워라!"
228,2067,관람객 평점 없음,오스트레일리아,114분,2021.06.03,12세 관람가,https://movie-phinf.pstatic.net/20210513_298/1620868327998joC5k_JPEG/movie_image.jpg?type=m203_290_2,SF,,,,코디 스밋 맥피, 라이언 콴튼,,"지구 종말이 도래하고, 산소가 중요한 화폐가 된 서기 2067년.', <br/>‘타임머신’이라고 불리는 일명 ‘크로니컬’이 발명되고,', <br/>407년 뒤, 2474년 미래에서 보낸 메시지가 도착한다.', <br/>', <br/>인류의 마지막 희망, 미래를 구해야만 한다"
230,데빌 인사이드 미,관람객 평점 없음,캐나다,76분,2020.11.30,청소년 관람불가,https://movie-phinf.pstatic.net/20201015_219/1602727437706ot2OG_JPEG/movie_image.jpg?type=m203_290_2,공포,,,,모건 코한, 캬르탄 휴이트, 록 라포툰,"코스타리카의 외딴 저택으로 플렉스 여행을 떠난 토비와 친구들.<br/>토비의 여자 친구인 제이드는 여행에 어울리지 못하고, 계속 불평만 늘어놓는다.<br/>토비의 무관심을 견디다 못한 제이드는 여행지를 벗어나, 낯선 정글 속으로 걸음을 옮기고<br/>그곳에서 정체불명의 생명체와 마주치는데..."
232,메가 블리자드,관람객 평점 없음,미국,72분,2020.12.07,15세 관람가,https://movie-phinf.pstatic.net/20201016_99/1602836311060z3JqD_JPEG/movie_image.jpg?type=m203_290_2,공포,,,,로버트 베를린, 카트리나 맷슨,,"불치병을 완치하는 전설적인 치료제가 설산에서 발견되었다는 제보를 받고, 마틴 박사는 기약 없는 연구를 떠난다.<br/>하지만, 어느 순간 연락이 두절되고 실종된 마틴 박사.<br/>그의 동료 스미스는 마틴의 흔적을 쫓아 설산을 찾지만 알 수 없는 이유로 통신이 단절되고,<br/>설상가상으로 팀원들은 하나둘씩 정체 모를 존재에게 습격을 당해 죽어가는데..."
233,엽문 리부트 2020,관람객 평점 없음,중국,84분,2020.11.26,12세 관람가,https://movie-phinf.pstatic.net/20201112_91/1605147283555Hi10b_JPEG/movie_image.jpg?type=m203_290_2,액션,,,,두우항, 원 리 루오신, 왕민덕,"이소룡의 스승이자 영춘권의 전설적인 고수 ‘엽문’', <br/>그는 젊은 시절 사회의 정의를 지키기 위해 광저우에서 경찰로 복무하던 중', <br/>광저우의 암흑가를 주름 잡던 ‘도끼파’의 방주 ‘삼야’를 살해했다는 누명을 쓴다.', <br/>하지만 ‘삼야’는 친일파를 죽였다는 이유로 암살 당한 것이었고', <br/>그 배후에 부패한 경찰과 광저우를 침공한 일본군이 있음을 알게 된 ‘엽문’은', <br/>‘삼야’의 딸이자 도끼파의 새 당주 ‘청천’과 힘을 합쳐 맞서기로 한다.', <br/>그들의 앞을 막는 일본 상인회 회장 ‘사사키’와 가라데 고수 ‘도쿠가와’!', <br/>‘엽문’은 정의를 위해 모든 것을 거는데…', <br/>', <br/>언제 죽느냐 보다 어떻게 사느냐가 중요하다!', <br/>정의를 위해서 모든 것을 바친 영웅의 이야기가 버라이어티 액션으로 펼쳐진다!"
235,코벤,관람객 평점 없음,미국,80분,2020.12,15세 관람가,https://movie-phinf.pstatic.net/20201022_269/1603356572156kfw1t_JPEG/movie_image.jpg?type=m203_290_2,공포,,,,리즈 고든, 제니퍼 치폴라,,"200년 전, 저주에 걸려 봉인된 마녀신 아슈라. 아슈라의 영혼이 깨어나면, 마녀들은 강력한 힘을 얻을 수 있다.<br/>아슈라를 깨우는 의식을 치르던 중 마녀 한 명이 죽자 남은 마녀들은 빈자리를 채우기 위해 새로운 인물을 찾아 나서는데..."
236,돈 스피크,관람객 평점 없음,영국,83분,2020.12,15세 관람가,https://movie-phinf.pstatic.net/20201022_289/1603357329202vooX8_JPEG/movie_image.jpg?type=m203_290_2,공포,,,,스테파니 로지, 라이언 데이비스, 제이크 왓킨스,"심장마비로 쓰러진 아버지를 만나기 위해 아이들과 함께 고향을 찾은 앨런 부부.<br/>하지만, 이들을 기다리는 건 사람들이 모두 사라진 텅 빈 마을과 불길한 공기뿐이다<br/>무언가 심상치 않은 느낌을 받은 리타와 앨런은 서둘러 도움을 찾아 나서지만<br/>곧 정체를 알 수 없는 괴생명체가 이들 가족을 차례대로 습격하기 시작하는데..."
237,아워 미드나잇,관람객 평점 없음,한국,77분,2021.11.11,12세 관람가,https://movie-phinf.pstatic.net/20211026_289/16352349513576xxlx_JPEG/movie_image.jpg?type=m203_290_2,드라마,,,,이승훈, 박서은, 임영우,"학교 연습실과 옥탑방을 오가며 반 백수처럼 지내는 무명배우 지훈.', <br/>사내연애를 하던 중 말 못할 사건을 겪고 속앓이 하는 직장인 은영.', <br/>지훈이 한강 비밀 순찰 아르바이트를 시작한 날, 두 사람은 우연히 처음 만난다.', <br/>한가로운 밤 산책이 위로가 되는 시간, 같이 걸을래요?"
239,무협강호,관람객 평점 없음,중국,105분,2020.11.13,12세 관람가,https://movie-phinf.pstatic.net/20201112_211/1605164247687gjeks_JPEG/movie_image.jpg?type=m203_290_2,액션,,,,한금명, 허영지, 유을동,"상나라 말기 탐욕스러운 왕비 ‘소달기’는<br/>그녀에게 위협이 되는 축융족 가문의 몰살을 명령한다.<br/>‘소달기’의 정체를 의심하던 왕숙 ‘비간’은 그녀를 암살하려 하지만<br/>주모자라는 사실이 들통나면서 죽음으로 내몰리게 된다.<br/>그는 축융족의 숨겨진 후손 ‘운언’을 찾아가 마지막 부탁을 남기고<br/>‘운언’은 이내 자신이 세상을 구할 유일한 희망임을 깨닫는다.<br/><br/>어둠을 밝힐 마지막 희망이여,<br/>전설의 검을 깨워 무너져가는 세상을 구하라!"
240,해피 데스데이: 악마의 큐피드,관람객 평점 없음,미국,83분,2020.11.30,청소년 관람불가,https://movie-phinf.pstatic.net/20201012_38/1602490532069Cel85_JPEG/movie_image.jpg?type=m203_290_2,공포,,,,조지나 제인, 마이클 오우수,,"[""전교생으로부터 왕따를 당하는 소녀 '페이'., <br/>특히, 같은 학년 엘리스는 부모님 사이의 문제로 페이를 더 심각하게 괴롭힌다.<br/>어느 날, 친구들이 모여 있는 장소에서 공개적으로 페이에게 망신을 준 엘리스.<br/>참다못한 페이는 학교의 괴담처럼 내려오는 악마의 주문을 외우고,<br/>이후 학교에서 공포스러운 사건들이 발생하는데..."
251,컴백 트레일,관람객 평점 없음,미국,103분,2021.10.07,15세 관람가,https://movie-phinf.pstatic.net/20210930_177/1632991761917U3O4J_JPEG/movie_image.jpg?type=m203_290_2,코미디, 범죄,,,로버트 드 니로, 토미 리 존스, 모건 프리먼,사체업자에게 돈을 빚진 영화 제작자 ‘맥스’는 목숨을 구제하기 위해 한물간 영화배우 ‘듀크’를 이용해 촬영 사고로 보험금을 타내려 한다.<br/>하지만 듀크는 맥스가 만들어 논 사고를 기상천외하게 빠져나가고 보험사기 계획은 물거품이 되고마는데…
254,이스케이프 큐브,관람객 평점 없음,프랑스,90분,2021.07.29,청소년 관람불가,https://movie-phinf.pstatic.net/20210728_125/1627432870202xVV6v_JPEG/movie_image.jpg?type=m203_290_2,공포, SF, 드라마,,가이아 와이즈, 피터 프란젠,,눈을 뜨니 비좁은 통로 안에 갇혀버린 리사.<br/>살기 위해선 함정을 피해 빠르게 탈출해야 한다.<br/>정해진 시간 내에 나가지 못한다면 그녀는 죽을 수밖에 없는 운명.<br/>딸의 환영까지 뿌리치며 그녀가 무조건 해야 할 것은 탈출!<br/><br/>과연 그녀는 무사히 통로를 탈출할 수 있을까?
255,퍼펙트 머더: 와이 우먼 킬,관람객 평점 없음,미국,104분,2021.09,전체 관람가,https://movie-phinf.pstatic.net/20210804_31/1628064747963Ffkpc_JPEG/movie_image.jpg?type=m203_290_2,스릴러,,,,나자라 타운젠드, 브레어 그랜트,,"[""평범하고 실력 좋은 미용사 '클레어'는, <br/>밤이 되면 잔혹한 살인을 저지르는 양면의 모습을 감춘 채 살아가고 있다.<br/>어느 날, 단골손님인 '올리비아'에게 강한 호감을 느낀 클레어는 평소에 하지 않던 출장까지 승낙하고, <br/>그녀와 더 친해지기 위해 용기 내어 결혼 축하 파티도 참석하지만 상황은 뜻대로 흘러가지 않는다.<br/>어떻게든 바로잡으려 노력할수록 더 어긋나기만 하는 관계에 클레어의 집착도 뒤틀리기 시작하는데..."
256,맥스 피스트,관람객 평점 없음,미국,90분,2021.03.11,15세 관람가,https://movie-phinf.pstatic.net/20210302_294/16146673022866JHmc_JPEG/movie_image.jpg?type=m203_290_2,액션, 범죄, 모험,,조 맨가니엘로, 스카이랜 브룩스, 글렌 하워튼,"다른 차원의 행성에서 지구로 추락한 히어로 맥스 피스트. 지구로 떨어지며 힘까지 잃은 그의 말을 믿어주는 존재는 ‘햄스터’라는 소년뿐이다. 그러던 중 ‘햄스터’와 유일한 가족인 그의 누나 ‘인디고’가 마약 범죄 조직에 연루되며 목숨을 잃게 생기고, 맥스 피스트는 다시 한번 범죄와 싸워 이겨야 한다."
257,검은 사제들: 지옥의 문,관람객 평점 없음,미국,88분,2020.11.02,15세 관람가,https://movie-phinf.pstatic.net/20200918_203/1600391950200Lpa8b_JPEG/movie_image.jpg?type=m203_290_2,공포,,,,토빈 벨, 랜디 셸리,,"쌍둥이 남매인 스티븐과 미셸은 6년 전에 아버지가 실종되면서 힘든 시간을 보낸다. <br/>미셸은 신앙심으로 과거를 이겨냈지만, 여전히 방황 중인 스티븐은 가족들을 걱정시키고 학교에서 따돌림까지 당한다. <br/>그러던 중 외할아버지인 조지프가 교회에서 부제 서품을 받게 되면서, 이들에게 기이한 사고들이 발생하는데..."
258,스토커 광기의 살인,관람객 평점 없음,헝가리,85분,2020.11.16,청소년 관람불가,https://movie-phinf.pstatic.net/20201026_276/1603674527160bnvJO_JPEG/movie_image.jpg?type=m203_290_2,공포, 스릴러,,,트레버 피터슨, 페르시아 화이트, 케이틀린 제라드,"‘에이미와 외계인’이라는 작품으로 시즌 3까지 인기를 몰았던 작가 겸 제작자인 젭은 시즌 4에서 처참하게 흥행에 실패한다.<br/><br/>아이들의 눈높이에 맞추기보다는 작품의 질을 더 높이 생각하는 젭은 새로운 시즌작에 관한 고민이 깊어지고 상사는 마지막 기회를 준다.<br/>시즌 5의 흥행을 위해 추가된 다양한 작가들과 함께 스키 리조트에 모여 새로운 작품을 만들기 위해 노력하는 젭.<br/>하지만 이것은 젭의 위대한 작품을 위한 하나의 속임수일 뿐, 집 안에 숨겨둔 카메라로 모든 장면을 담고 녹화를 하는데…<br/>과연 희생을 담은 위대한 작품은 완성될 수 있을까?"
259,터키쉬 아이스크림,관람객 평점 없음,터키,123분,2020.11.12,15세 관람가,https://movie-phinf.pstatic.net/20201027_296/1603780108441nQtk8_JPEG/movie_image.jpg?type=m203_290_2,드라마, 전쟁, 코미디,,알리 아타이, 에르칸 콜칵 코스텐딜, 차나이 쿠차란,"오랜 전쟁으로 호주에 정착한 터키 이주민 ‘메멧’, ‘알리’, ‘살림’은<br/>동네에서 알아주는 얼간이들로 한량처럼 하루를 살아간다.<br/>하지만, 전 세계 공기의 흐름이 순식간에 급변하고<br/>호주에 있는 영국 군인들은 그들의 고향인 오스만 제국을 향해 총구를 겨누기 시작한다.<br/>세 얼간이들은 국가를 위해, 가족을 위해<br/>자신들만의 방식으로 유쾌하고 특별한 반란을 시작하는데…<br/><br/>“터키 아이스크림! 찰지고 쫀득한 터키 아이스크림이요!”"
261,포이즌 로즈,관람객 평점 없음,미국,97분,2021.07.28,15세 관람가,https://movie-phinf.pstatic.net/20210709_235/1625820006754LS5W8_JPEG/movie_image.jpg?type=m203_290_2,스릴러,,,,존 트라볼타, 모건 프리먼,,"1978년, LA에서 활동하는 사립 탐정 ‘카슨’(존 트라볼타).', <br/>자신의 고향이었던 텍사스 쪽에 의뢰를 받고 조사에 착수한다.', <br/>내용은 바로 요양원에 있는 한 여성을 찾아달라는 것.', <br/>오랜만에 찾은 고향 텍사스에서 텍사스 최대의 브로커가 된 ‘닥’(모건 프리먼)과 마주하고,', <br/>조사하면 할수록 사건에 ‘닥’과 텍사스 주민들이 연루되어 있다는 걸 알게 되는데…', <br/>', <br/>암묵적 살인, 완벽한 범죄', <br/>상상할 수 없는 일이 현실이 된다"
